"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"TRH","2020-08-13","213","213","206","208","-3.26 %","9,195.00"
"TRH","2020-08-16","204","212","204","208","0.00 %","2,358.00"
"TRH","2020-08-17","207","209","203","209","0.48 %","3,330.00"
"TRH","2020-08-18","212","212","204","205","-1.91 %","3,360.00"
"TRH","2020-08-19","201","208","198","204","-0.49 %","1,110.00"
"TRH","2020-08-20","203","208","200","200","-1.96 %","15,685.00"
"TRH","2020-08-23","203","213","203","213","6.50 %","5,260.00"
"TRH","2020-08-24","209","220","204","215","0.94 %","6,317.00"
"TRH","2020-08-25","211","215","210","212","-1.40 %","8,200.00"
"TRH","2020-08-26","212","216","211","215","1.42 %","10,820.00"
"TRH","2020-08-27","219","219","210","213","-0.93 %","8,159.00"
"TRH","2020-08-30","213","210","202","202","-5.16 %","5,569.00"
"TRH","2020-08-31","204","214","204","209","3.47 %","2,990.00"
"TRH","2020-09-02","213","220","209","210","0.48 %","2,838.00"
"TRH","2020-09-03","210","218","210","212","0.95 %","6,335.00"
"TRH","2020-09-06","213","219","211","211","-0.47 %","8,278.00"
"TRH","2020-09-07","209","213","208","211","0.00 %","3,059.00"
"TRH","2020-09-08","211","215","211","212","0.47 %","3,521.00"
"TRH","2020-09-09","210","217","208","215","1.42 %","4,766.00"
"TRH","2020-09-10","217","224","209","213","-0.93 %","8,411.00"
"TRH","2020-09-13","213","230","210","226","6.10 %","19,673.00"
"TRH","2020-09-14","230","230","221","223","-1.33 %","4,015.00"
"TRH","2020-09-15","223","225","219","219","-1.79 %","13,190.00"
"TRH","2020-09-16","223","240","223","240","9.59 %","29,696.00"
"TRH","2020-09-17","252","264","252","264","10.00 %","56,897.00"
"TRH","2020-09-20","269","286","241","242","-8.33 %","30,443.00"
"TRH","2020-09-21","240","252","233","243","0.41 %","10,854.00"
"TRH","2020-09-22","240","256","239","251","3.29 %","8,287.00"
"TRH","2020-09-23","251","251","242","246","-1.99 %","6,275.00"
"TRH","2020-09-24","242","258","242","251","2.03 %","8,838.00"
"TRH","2020-09-27","252","261","251","253","0.80 %","14,506.00"
"TRH","2020-09-28","258","259","250","251","-0.79 %","4,760.00"
"TRH","2020-09-29","255","256","250","252","0.40 %","2,670.00"
"TRH","2020-09-30","250","252","245","248","-1.59 %","7,293.00"
"TRH","2020-10-01","250","253","248","248","0.00 %","8,242.00"
"TRH","2020-10-04","251","263","251","263","6.05 %","15,081.00"
"TRH","2020-10-05","266","266","248","253","-3.80 %","24,126.00"
"TRH","2020-10-06","258","258","249","249","-1.58 %","8,400.00"
"TRH","2020-10-07","250","260","246","252","1.20 %","10,647.00"
"TRH","2020-10-08","249","259","249","258","2.38 %","9,732.00"
"TRH","2020-10-11","259","259","246","246","-4.65 %","5,924.00"
"TRH","2020-10-12","243","248","242","247","0.41 %","5,776.00"
"TRH","2020-10-13","250","250","243","245","-0.81 %","11,250.00"
"TRH","2020-10-14","241","247","241","247","0.82 %","2,425.00"
"TRH","2020-10-15","251","251","242","243","-1.62 %","7,655.00"
"TRH","2020-10-18","244","245","242","242","-0.41 %","4,863.00"
"TRH","2020-10-19","240","245","240","243","0.41 %","1,665.00"
"TRH","2020-10-20","242","252","242","247","1.65 %","9,272.00"
"TRH","2020-10-21","250","250","245","249","0.81 %","1,370.00"
"TRH","2020-10-22","246","246","241","246","-1.20 %","15,265.00"
"TRH","2020-10-28","246","253","245","253","2.85 %","7,745.00"
"TRH","2020-10-29","252","252","247","252","-0.40 %","7,362.00"
"TRH","2020-11-01","247","251","244","249","-1.19 %","8,305.00"
"TRH","2020-11-02","250","250","247","249","0.00 %","8,151.00"
"TRH","2020-11-03","251","258","248","254","2.01 %","16,214.00"
"TRH","2020-11-04","255","255","250","254","0.00 %","3,050.00"
"TRH","2020-11-05","250","253","246","249","-1.97 %","7,284.00"
"TRH","2020-11-08","252","255","247","253","1.61 %","14,075.00"
"TRH","2020-11-09","253","256","251","254","0.40 %","8,506.00"
"TRH","2020-11-10","259","271","255","268","5.51 %","44,761.00"
"TRH","2020-11-11","273","278","267","275","2.61 %","22,043.00"
"TRH","2020-11-12","280","285","270","271","-- %","12,644.00"
"TRH","2020-11-18","267","282","263","280","0.00 %","44,776.00"
"TRH","2020-11-19","285","308","285","308","0.00 %","76,918.00"
"TRH","2020-11-22","323","338","307","318","0.03 %","97,435.00"
"TRH","2020-11-23","315","328","311","319","0.00 %","38,447.00"
"TRH","2020-11-24","321","324","308","315","-0.01 %","29,164.00"
"TRH","2020-11-25","310","327","310","315","0.00 %","14,674.00"
"TRH","2020-11-26","330","330","306","306","-0.03 %","20,712.00"
"TRH","2020-11-29","321","321","294","306","0.00 %","45,375.00"
"TRH","2020-11-30","312","312","295","305","-0.00 %","23,004.00"
"TRH","2020-12-01","306","309","298","305","0.00 %","8,818.00"
"TRH","2020-12-02","305","335","305","334","0.10 %","112,622.00"
"TRH","2020-12-03","350","358","325","341","0.02 %","73,863.00"
"TRH","2020-12-06","335","335","311","311","-0.09 %","37,024.00"
"TRH","2020-12-07","317","342","311","336","0.08 %","44,299.00"
"TRH","2020-12-08","342","343","325","333","-0.01 %","15,380.00"
"TRH","2020-12-09","339","345","321","327","-0.02 %","11,562.00"
"TRH","2020-12-10","321","327","316","327","0.00 %","13,946.00"
"TRH","2020-12-13","321","342","316","335","0.02 %","18,048.00"
"TRH","2020-12-14","330","340","324","329","-0.02 %","21,898.00"
"TRH","2020-12-15","325","333","323","328","-0.00 %","16,039.00"
"TRH","2020-12-16","323","324","318","319","-0.03 %","16,457.00"
"TRH","2020-12-17","314","320","313","315","-0.01 %","13,312.00"
"TRH","2020-12-20","321","321","307","307","-0.03 %","13,293.00"
"TRH","2020-12-21","301","307","284","297","-0.03 %","12,790.00"
"TRH","2020-12-22","311","311","299","304","0.02 %","13,741.00"
"TRH","2020-12-23","302","310","300","301","-0.01 %","5,390.00"
"TRH","2020-12-24","300","310","298","306","0.02 %","9,917.00"
"TRH","2020-12-27","305","306","295","300","-0.02 %","4,765.00"
"TRH","2020-12-28","305","305","297","297","-0.01 %","1,841.00"
"TRH","2020-12-29","296","305","290","295","-0.01 %","13,373.00"
"TRH","2020-12-30","300","300","290","294","-0.00 %","7,680.00"
"TRH","2020-12-31","290","295","290","294","0.00 %","8,970.00"
"TRH","2021-01-03","290","306","290","300","0.02 %","6,074.00"
"TRH","2021-01-04","300","300","295","296","-0.01 %","6,082.00"
"TRH","2021-01-05","292","299","292","298","0.01 %","6,965.00"
"TRH","2021-01-06","303","303","292","298","0.00 %","4,506.00"
"TRH","2021-01-07","293","308","292","295","-0.01 %","8,915.00"
"TRH","2021-01-10","300","306","300","305","0.03 %","14,357.00"
"TRH","2021-01-11","309","311","303","306","0.00 %","3,050.00"
"TRH","2021-01-12","310","310","301","301","-0.02 %","8,053.00"
"TRH","2021-01-13","307","307","299","299","-0.01 %","8,650.00"
"TRH","2021-01-17","303","305","300","304","0.02 %","14,939.00"
"TRH","2021-01-18","308","334","304","334","0.10 %","105,955.00"
"TRH","2021-01-19","336","342","318","331","-0.01 %","25,961.00"
"TRH","2021-01-20","331","336","319","323","-0.02 %","10,953.00"
"TRH","2021-01-21","328","329","315","318","-0.02 %","15,994.00"
"TRH","2021-01-24","324","336","319","320","0.01 %","27,523.00"
"TRH","2021-01-25","316","330","315","321","0.00 %","11,349.00"
"TRH","2021-01-26","315","340","315","330","0.03 %","22,518.00"
"TRH","2021-01-27","346","346","320","326","-0.01 %","20,753.00"
"TRH","2021-01-28","311","333","311","329","0.01 %","39,018.00"
"TRH","2021-01-31","329","335","325","335","0.02 %","48,936.00"
"TRH","2021-02-01","345","368","333","368","0.10 %","145,551.00"
"TRH","2021-02-02","380","386","353","359","-0.02 %","57,938.00"
"TRH","2021-02-03","366","378","352","358","-0.00 %","42,113.00"
"TRH","2021-02-04","360","368","346","358","-0.01 %","38,624.00"
"TRH","2021-02-07","364","386","358","360","0.01 %","37,468.00"
"TRH","2021-02-08","367","370","360","369","0.03 %","33,465.00"
"TRH","2021-02-09","371","375","355","359","-0.03 %","39,566.00"
"TRH","2021-02-10","373","375","350","356","-0.03 %","23,315.00"
"TRH","2021-02-11","354","367","349","357","0.00 %","30,304.00"
"TRH","2021-02-14","350","350","334","337","-0.06 %","16,438.00"
"TRH","2021-02-15","340","346","335","342","0.01 %","13,381.00"
"TRH","2021-02-16","342","347","330","331","-0.03 %","19,920.00"
"TRH","2021-02-17","347","347","324","327","-0.01 %","14,923.00"
"TRH","2021-02-18","325","348","325","333","0.02 %","13,865.00"
"TRH","2021-02-21","330","336","330","335","0.01 %","11,654.00"
"TRH","2021-02-22","330","338","330","330","-1.49 %","7,645.00"
"TRH","2021-02-23","324","330","318","320","-3.03 %","12,465.00"
"TRH","2021-02-24","326","340","326","334","4.37 %","8,419.00"
"TRH","2021-02-25","332","334","324","325","0.00 %","7,658.00"
"TRH","2021-02-28","321","329","318","318","-2.15 %","13,976.00"
"TRH","2021-03-01","324","336","321","328","0.00 %","7,961.00"
"TRH","2021-03-02","325","326","315","320","-2.44 %","11,540.00"
"TRH","2021-03-03","315","320","311","317","-0.94 %","12,160.00"
"TRH","2021-03-04","320","323","318","320","0.95 %","8,539.00"
"TRH","2021-03-08","320","320","312","312","-2.50 %","14,530.00"
"TRH","2021-03-09","310","330","310","319","2.24 %","8,228.00"
"TRH","2021-03-10","334","334","310","317","-0.63 %","8,452.00"
"TRH","2021-03-14","313","316","303","308","-2.84 %","6,754.00"
"TRH","2021-03-15","313","313","301","303","-1.62 %","10,105.00"
"TRH","2021-03-16","309","315","302","305","0.66 %","6,873.00"
"TRH","2021-03-17","303","313","302","312","2.30 %","6,105.00"
"TRH","2021-03-18","313","321","306","321","2.88 %","10,452.00"
"TRH","2021-03-21","315","320","312","318","-0.93 %","3,930.00"
"TRH","2021-03-22","314","315","311","312","-1.89 %","2,643.00"
"TRH","2021-03-23","317","318","306","315","0.96 %","8,620.00"
"TRH","2021-03-24","330","346","317","330","4.76 %","44,259.00"
"TRH","2021-03-25","336","342","320","330","0.00 %","8,504.00"
"TRH","2021-03-29","325","334","320","325","-1.52 %","3,280.00"
"TRH","2021-03-30","324","325","320","321","-1.23 %","1,931.00"
"TRH","2021-03-31","322","332","317","319","-0.62 %","9,955.00"
"TRH","2021-04-01","318","331","316","321","0.63 %","20,642.00"
"TRH","2021-04-04","317","335","317","320","-0.31 %","8,419.00"
"TRH","2021-04-05","320","326","318","319","-0.31 %","14,736.00"
"TRH","2021-04-06","325","326","318","322","0.94 %","6,153.00"
"TRH","2021-04-07","316","332","316","332","3.11 %","20,113.00"
"TRH","2021-04-08","328","332","323","325","-2.11 %","13,046.00"
"TRH","2021-04-12","322","325","320","321","-1.23 %","5,702.00"
"TRH","2021-04-13","323","323","317","320","-0.31 %","4,255.00"
"TRH","2021-04-15","324","324","319","321","0.31 %","6,401.00"
"TRH","2021-04-18","321","322","314","319","-0.62 %","16,044.00"
"TRH","2021-04-19","314","319","312","315","-1.25 %","7,140.00"
"TRH","2021-04-20","315","315","306","310","-1.59 %","27,271.00"
"TRH","2021-04-21","307","307","304","305","-1.61 %","22,115.00"
"TRH","2021-04-22","303","306","301","305","0.00 %","6,565.00"
"TRH","2021-04-25","299","299","285","289","-5.25 %","15,572.00"
"TRH","2021-04-26","284","296","279","279","-3.46 %","17,397.00"
"TRH","2021-04-27","279","282","277","280","0.36 %","9,246.00"
"TRH","2021-04-28","276","291","275","279","-0.36 %","4,510.00"
"TRH","2021-04-29","279","283","279","282","1.08 %","6,244.00"
"TRH","2021-05-02","281","289","281","289","2.48 %","6,944.00"
"TRH","2021-05-03","291","304","291","292","1.04 %","7,505.00"
"TRH","2021-05-04","297","298","288","296","1.37 %","1,672.00"
"TRH","2021-05-05","295","295","287","289","-2.36 %","3,720.00"
"TRH","2021-05-06","292","292","287","287","-0.69 %","2,085.00"
"TRH","2021-05-09","288","288","280","286","-0.35 %","4,690.00"
"TRH","2021-05-10","285","286","285","285","-0.35 %","2,732.00"
