"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"GBIME","2021-06-02","440","443","435","438","0.00 %","145,074.00"
"GBIME","2021-06-03","439","457","439","450","2.74 %","447,801.00"
"GBIME","2021-06-06","455","478","455","465","3.33 %","775,363.00"
"GBIME","2021-06-07","472","474","452","456","-1.94 %","426,535.00"
"GBIME","2021-06-08","460","460","451","458","0.44 %","365,267.00"
"GBIME","2021-06-09","460","463","450","454","-0.01 %","242,778.00"
"GBIME","2021-06-10","454","460","445","448","-1.32 %","291,373.00"
"GBIME","2021-06-13","452","452","441","447","-0.22 %","322,265.00"
"GBIME","2021-06-14","445","463","445","456","2.01 %","536,563.00"
"GBIME","2021-06-15","460","465","455","456","0.00 %","474,077.00"
"GBIME","2021-06-16","455","463","450","453","-0.66 %","243,809.00"
"GBIME","2021-06-17","453","458","447","449","-0.88 %","284,677.00"
"GBIME","2021-06-20","471","471","439","443","-1.34 %","426,346.00"
"GBIME","2021-06-21","445","448","435","435","-1.81 %","259,109.00"
"GBIME","2021-06-22","434","445","432","444","2.07 %","233,469.00"
"GBIME","2021-06-23","444","450","437","438","-1.35 %","147,691.00"
"GBIME","2021-06-24","440","442","433","435","-0.68 %","147,509.00"
"GBIME","2021-06-27","436","444","433","439","0.92 %","226,747.00"
"GBIME","2021-06-28","460","460","441","443","0.91 %","131,115.00"
"GBIME","2021-06-29","460","460","436","438","-1.13 %","128,533.00"
"GBIME","2021-06-30","459","459","433","436","-0.46 %","110,066.00"
"GBIME","2021-07-01","440","444","436","436","0.00 %","85,041.00"
"GBIME","2021-07-04","436","440","434","435","-0.23 %","124,184.00"
"GBIME","2021-07-05","436","438","434","435","0.00 %","96,710.00"
"GBIME","2021-07-06","435","438","434","435","0.00 %","76,600.00"
"GBIME","2021-07-07","417","441","417","435","0.00 %","98,945.00"
"GBIME","2021-07-08","435","438","434","437","0.46 %","123,669.00"
"GBIME","2021-07-11","440","448","440","448","2.52 %","153,926.00"
"GBIME","2021-07-12","455","455","438","442","-1.34 %","180,547.00"
"GBIME","2021-07-13","440","446","438","443","0.23 %","96,251.00"
"GBIME","2021-07-14","448","448","440","440","-0.68 %","86,671.00"
"GBIME","2021-07-15","445","446","439","441","0.23 %","130,473.00"
"GBIME","2021-07-18","448","460","445","459.3","4.15 %","275,134.00"
"GBIME","2021-07-19","468","479.5","464","470","2.33 %","514,974.00"
"GBIME","2021-07-20","470","476","463","470","0.00 %","218,572.00"
"GBIME","2021-07-22","477","478","467.1","476","1.28 %","395,044.00"
"GBIME","2021-07-25","485","503","485","500","5.04 %","996,032.00"
"GBIME","2021-07-26","505","510","492","493.9","-1.22 %","606,992.00"
"GBIME","2021-07-27","485","495","470.4","493","-0.18 %","459,493.00"
"GBIME","2021-07-28","499","499","485.1","489","-0.81 %","217,816.00"
"GBIME","2021-07-29","498.7","498.7","482.1","485.4","-0.74 %","230,224.00"
"GBIME","2021-08-01","490","492","483","484.5","-0.19 %","191,345.00"
"GBIME","2021-08-02","490","490","481","483.9","-0.12 %","159,839.00"
"GBIME","2021-08-03","488","488","480","481.6","-0.48 %","150,950.00"
"GBIME","2021-08-04","485.5","485.5","480.1","482","0.08 %","166,445.00"
"GBIME","2021-08-05","484","487","480.2","483","0.21 %","147,479.00"
"GBIME","2021-08-08","490","490","480.1","482","-0.21 %","182,326.00"
"GBIME","2021-08-09","485","485","478.1","480","-0.41 %","202,869.00"
"GBIME","2021-08-10","480","493","478.1","488","1.67 %","280,112.00"
"GBIME","2021-08-11","493.5","497.6","483","483.8","-0.86 %","146,882.00"
"GBIME","2021-08-12","485","489","475","484","-0.21 %","193,675.00"
"GBIME","2021-08-15","484","502","479","487.5","0.72 %","397,940.00"
"GBIME","2021-08-16","497.2","503","489","493.4","1.21 %","442,292.00"
"GBIME","2021-08-17","503.2","503.2","485","486.7","-1.36 %","278,898.00"
"GBIME","2021-08-18","486","490","478","484.4","-0.47 %","243,716.00"
"GBIME","2021-08-19","485","490","477","477.5","-1.42 %","225,740.00"
"GBIME","2021-08-24","480","485","472","472","-1.15 %","157,506.00"
"GBIME","2021-08-25","465","474","460","463","-1.91 %","157,376.00"
"GBIME","2021-08-26","465","472","455","459","-0.86 %","253,991.00"
"GBIME","2021-08-29","461","462","447.9","447.9","-2.42 %","219,374.00"
"GBIME","2021-08-31","450.1","458","439.1","445","-0.65 %","214,326.00"
"GBIME","2021-09-01","445","457","444.3","450","1.12 %","173,017.00"
"GBIME","2021-09-02","457","457","442","444","-1.33 %","131,824.00"
"GBIME","2021-09-05","444","447","424","431.6","-2.79 %","231,166.00"
"GBIME","2021-09-06","431.6","450","427","450","4.26 %","168,371.00"
"GBIME","2021-09-07","459","464.9","444","446","-0.89 %","178,853.00"
"GBIME","2021-09-08","444","445","429","434.5","-2.58 %","246,710.00"
"GBIME","2021-09-09","440","442.9","432","436.7","0.51 %","150,336.00"
"GBIME","2021-09-12","440.5","444","437","440","0.76 %","109,006.00"
"GBIME","2021-09-13","445","447","438.3","442","0.45 %","121,092.00"
"GBIME","2021-09-14","443","444","437","439.1","-0.66 %","109,950.00"
"GBIME","2021-09-15","443","443","433.5","434","-1.16 %","95,221.00"
"GBIME","2021-09-16","430","435","422","426","-1.84 %","200,460.00"
"GBIME","2021-09-20","425.4","426","409","410","-3.76 %","197,206.00"
"GBIME","2021-09-21","410","421","395.1","411.9","0.46 %","171,775.00"
"GBIME","2021-09-22","415","429","415","429","4.15 %","96,634.00"
"GBIME","2021-09-23","437.5","461","436","443","3.26 %","201,067.00"
"GBIME","2021-09-26","450","458.8","437.3","437.5","-1.24 %","131,200.00"
"GBIME","2021-09-27","446","446","421","423","-3.31 %","112,692.00"
