"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"NBL","2020-09-24","340","340","324","326","0.62 %","260,925.00"
"NBL","2020-09-27","342","342","325","330","1.23 %","211,245.00"
"NBL","2020-09-28","346","346","324","330","0.00 %","132,472.00"
"NBL","2020-09-29","314","331","314","328","-0.61 %","130,831.00"
"NBL","2020-09-30","344","344","323","326","-0.61 %","160,289.00"
"NBL","2020-10-01","325","329","325","326","0.00 %","190,612.00"
"NBL","2020-10-04","326","336","326","333","2.15 %","322,069.00"
"NBL","2020-10-05","333","337","332","335","0.60 %","293,565.00"
"NBL","2020-10-06","337","337","333","335","0.00 %","238,960.00"
"NBL","2020-10-07","351","351","332","335","0.00 %","217,357.00"
"NBL","2020-10-08","336","336","328","330","-1.49 %","159,669.00"
"NBL","2020-10-11","332","334","326","327","-0.91 %","162,645.00"
"NBL","2020-10-12","331","331","324","328","0.31 %","131,825.00"
"NBL","2020-10-13","325","329","323","325","-0.91 %","161,539.00"
"NBL","2020-10-14","330","330","322","322","-0.92 %","188,593.00"
"NBL","2020-10-15","328","328","323","324","0.62 %","89,215.00"
"NBL","2020-10-18","340","340","320","322","-0.62 %","109,541.00"
"NBL","2020-10-19","323","325","322","324","0.62 %","62,535.00"
"NBL","2020-10-20","325","326","324","326","0.62 %","49,286.00"
"NBL","2020-10-21","330","334","328","334","2.45 %","224,060.00"
"NBL","2020-10-22","335","341","335","338","1.20 %","230,853.00"
"NBL","2020-10-28","354","354","339","349","3.25 %","270,436.00"
"NBL","2020-10-29","356","356","345","348","-0.29 %","295,349.00"
"NBL","2020-11-01","348","348","339","340","-2.30 %","264,291.00"
"NBL","2020-11-02","338","343","335","336","-1.18 %","242,136.00"
"NBL","2020-11-03","333","340","333","337","0.30 %","88,171.00"
"NBL","2020-11-04","336","339","334","337","0.00 %","96,246.00"
"NBL","2020-11-05","337","337","333","335","-0.59 %","103,740.00"
"NBL","2020-11-08","335","341","333","336","0.30 %","153,557.00"
"NBL","2020-11-09","350","350","332","333","-0.89 %","170,723.00"
"NBL","2020-11-10","349","349","333","337","1.20 %","89,510.00"
"NBL","2020-11-11","342","342","336","338","0.30 %","83,078.00"
"NBL","2020-11-12","340","343","337","343","-- %","203,696.00"
"NBL","2020-11-18","345","345","338","345","0.00 %","213,663.00"
"NBL","2020-11-19","347","348","340","344","0.00 %","216,750.00"
"NBL","2020-11-22","361","361","345","355","0.03 %","650,567.00"
"NBL","2020-11-23","355","371","355","368","0.04 %","831,565.00"
"NBL","2020-11-24","380","380","368","378","0.03 %","473,219.00"
"NBL","2020-11-25","379","389","378","389","0.03 %","425,372.00"
"NBL","2020-11-26","412","412","389","393","0.00 %","643,664.00"
"NBL","2020-11-29","399","425","395","416","0.06 %","796,149.00"
"NBL","2020-11-30","418","425","406","407","-0.02 %","596,420.00"
"NBL","2020-12-01","427","427","397","403","-0.01 %","430,847.00"
"NBL","2020-12-02","400","418","400","406","0.01 %","401,969.00"
"NBL","2020-12-03","414","420","405","413","0.02 %","457,173.00"
"NBL","2020-12-06","393","411","390","391","-0.05 %","363,988.00"
"NBL","2020-12-07","391","405","385","402","0.03 %","372,405.00"
"NBL","2020-12-08","397","407","397","400","-0.01 %","313,233.00"
"NBL","2020-12-09","399","400","390","391","-0.02 %","323,939.00"
"NBL","2020-12-10","387","398","386","394","0.01 %","229,319.00"
"NBL","2020-12-13","395","403","395","402","0.02 %","291,284.00"
"NBL","2020-12-14","406","412","403","411","0.02 %","340,722.00"
"NBL","2020-12-15","415","419","411","417","0.01 %","544,738.00"
"NBL","2020-12-16","416","418","409","416","-0.00 %","271,522.00"
"NBL","2020-12-17","410","410","387","390","-0.06 %","961,477.00"
"NBL","2020-12-20","390","390","365","366","-0.06 %","530,417.00"
"NBL","2020-12-21","360","382","355","371","0.01 %","275,556.00"
"NBL","2020-12-22","378","391","374","385","0.04 %","361,790.00"
"NBL","2020-12-23","404","404","375","381","-0.01 %","304,149.00"
"NBL","2020-12-24","386","390","372","376","-0.01 %","209,935.00"
"NBL","2020-12-27","372","379","367","370","-0.02 %","206,444.00"
"NBL","2020-12-28","370","371","365","369","-0.00 %","191,043.00"
"NBL","2020-12-29","370","375","367","367","-0.01 %","213,536.00"
"NBL","2020-12-30","370","371","366","371","0.01 %","320,697.00"
"NBL","2020-12-31","335","337","326","337","0.02 %","220,480.00"
"NBL","2021-01-03","339","354","336","354","0.05 %","303,082.00"
"NBL","2021-01-04","352","357","346","352","-0.01 %","152,310.00"
"NBL","2021-01-05","350","350","345","347","-0.01 %","95,017.00"
"NBL","2021-01-06","342","349","342","343","-0.01 %","180,527.00"
"NBL","2021-01-07","349","349","342","344","0.00 %","172,465.00"
"NBL","2021-01-10","350","362","346","362","0.05 %","346,937.00"
"NBL","2021-01-11","363","368","357","363","0.00 %","181,529.00"
"NBL","2021-01-12","365","365","359","364","0.00 %","114,691.00"
"NBL","2021-01-13","360","371","360","366","0.01 %","214,753.00"
"NBL","2021-01-17","367","370","364","368","0.01 %","215,789.00"
"NBL","2021-01-18","369","372","362","364","-0.01 %","161,525.00"
"NBL","2021-01-19","370","370","358","360","-0.01 %","122,780.00"
"NBL","2021-01-20","370","370","352","353","-0.02 %","164,604.00"
"NBL","2021-01-21","360","360","351","358","0.01 %","184,262.00"
"NBL","2021-01-24","365","367","356","358","0.00 %","176,837.00"
"NBL","2021-01-25","360","388","354","383","0.07 %","768,185.00"
"NBL","2021-01-26","390","408","380","408","0.07 %","1,323,630.00"
"NBL","2021-01-27","408","408","390","394","-0.03 %","710,260.00"
"NBL","2021-01-28","394","394","376","377","-0.04 %","532,945.00"
"NBL","2021-01-31","375","381","364","368","-0.02 %","294,695.00"
"NBL","2021-02-01","350","380","350","375","0.02 %","235,133.00"
