"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"PIC","2020-10-08","803","803","782","784","-0.51 %","8,847.00"
"PIC","2020-10-11","775","784","773","773","-1.40 %","16,423.00"
"PIC","2020-10-12","773","780","767","776","0.39 %","10,393.00"
"PIC","2020-10-13","776","780","772","772","-0.52 %","12,233.00"
"PIC","2020-10-14","761","773","761","762","-1.30 %","9,796.00"
"PIC","2020-10-15","766","775","758","765","0.39 %","13,264.00"
"PIC","2020-10-18","762","770","757","760","-0.65 %","6,416.00"
"PIC","2020-10-19","755","775","751","770","1.32 %","10,100.00"
"PIC","2020-10-20","770","773","768","770","0.00 %","5,937.00"
"PIC","2020-10-21","775","785","770","775","0.65 %","2,726.00"
"PIC","2020-10-22","773","780","771","775","0.00 %","9,246.00"
"PIC","2020-10-28","790","790","775","783","1.03 %","5,676.00"
"PIC","2020-10-29","780","800","780","787","0.51 %","17,153.00"
"PIC","2020-11-01","781","788","776","782","-0.64 %","6,286.00"
"PIC","2020-11-02","773","787","773","784","0.26 %","9,068.00"
"PIC","2020-11-03","789","790","775","780","-0.51 %","10,503.00"
"PIC","2020-11-04","771","780","770","770","-1.28 %","8,419.00"
"PIC","2020-11-05","770","771","765","765","-0.65 %","7,386.00"
"PIC","2020-11-08","765","772","763","769","0.52 %","9,484.00"
"PIC","2020-11-09","784","784","766","770","0.13 %","11,100.00"
"PIC","2020-11-10","783","790","770","784","1.82 %","14,533.00"
"PIC","2020-11-11","786","826","786","813","3.70 %","33,986.00"
"PIC","2020-11-12","825","825","795","795","-- %","16,175.00"
"PIC","2020-11-18","780","840","780","829","0.00 %","43,900.00"
"PIC","2020-11-19","830","875","830","873","0.00 %","93,170.00"
"PIC","2020-11-22","916","916","850","871","-0.00 %","78,425.00"
"PIC","2020-11-23","860","869","838","845","-0.03 %","44,450.00"
"PIC","2020-11-24","887","887","840","870","0.03 %","40,287.00"
"PIC","2020-11-25","870","899","870","893","0.03 %","44,872.00"
"PIC","2020-11-26","898","909","876","878","-0.02 %","65,523.00"
"PIC","2020-11-29","895","895","851","874","-0.00 %","29,416.00"
"PIC","2020-11-30","880","900","870","874","0.00 %","42,875.00"
"PIC","2020-12-01","880","887","866","875","0.00 %","42,346.00"
"PIC","2020-12-02","890","915","873","904","0.03 %","66,397.00"
"PIC","2020-12-03","913","929","870","891","-0.01 %","63,247.00"
"PIC","2020-12-06","890","890","845","845","-0.05 %","38,755.00"
"PIC","2020-12-07","840","880","835","877","0.04 %","27,086.00"
"PIC","2020-12-08","880","900","854","869","-0.01 %","33,449.00"
"PIC","2020-12-09","885","900","845","845","-0.03 %","25,172.00"
"PIC","2020-12-10","846","878","833","853","0.01 %","25,407.00"
"PIC","2020-12-13","865","882","855","880","0.03 %","23,037.00"
"PIC","2020-12-14","897","929","880","917","0.04 %","60,360.00"
"PIC","2020-12-15","935","972","920","928","0.01 %","61,760.00"
"PIC","2020-12-16","974","974","915","920","-0.01 %","32,345.00"
"PIC","2020-12-17","966","966","916","951","0.03 %","84,870.00"
"PIC","2020-12-20","941","970","900","909","-0.04 %","108,471.00"
"PIC","2020-12-21","899","936","874","925","0.02 %","81,097.00"
"PIC","2020-12-22","943","1015","943","1015","0.10 %","120,385.00"
"PIC","2020-12-23","1035","1098","1010","1016","0.00 %","85,656.00"
"PIC","2020-12-24","1010","1035","998","1015","-0.00 %","71,396.00"
"PIC","2020-12-27","1065","1065","980","985","-0.03 %","45,469.00"
"PIC","2020-12-28","985","997","972","995","0.01 %","30,591.00"
"PIC","2020-12-29","1044","1044","976","985","-0.01 %","22,080.00"
"PIC","2020-12-30","980","991","970","980","-0.01 %","21,378.00"
"PIC","2020-12-31","980","999","976","980","0.00 %","23,032.00"
"PIC","2021-01-03","980","1050","980","1032","0.05 %","49,684.00"
"PIC","2021-01-04","1035","1040","1015","1020","-0.01 %","49,805.00"
"PIC","2021-01-05","1035","1035","1000","1018","-0.00 %","24,252.00"
"PIC","2021-01-06","968","1045","968","1024","0.01 %","21,479.00"
