"Symbol","Date","Open","High","Low","Close","Percent Change","Volume"
"API","2021-04-18","355","358","346","350","0.00 %","244,057.00"
"API","2021-04-19","345","353","343","345","-1.43 %","199,489.00"
"API","2021-04-20","355","355","342","352","2.03 %","242,039.00"
"API","2021-04-21","335","378","335","365","3.69 %","428,608.00"
"API","2021-04-22","383","383","357","363","-0.55 %","254,262.00"
"API","2021-04-25","365","365","345","347","-4.41 %","302,408.00"
"API","2021-04-26","340","349","330","333","-4.03 %","319,389.00"
"API","2021-04-27","333","364","331","361","8.41 %","335,355.00"
"API","2021-04-28","364","365","349","354","-1.94 %","174,058.00"
"API","2021-04-29","355","358","348","355","0.28 %","171,062.00"
"API","2021-05-02","359","363","353","361","1.69 %","209,419.00"
"API","2021-05-03","343","380","343","369","2.22 %","1,060,252.00"
"API","2021-05-04","375","375","360","364","-1.36 %","401,848.00"
"API","2021-05-05","367","372","363","367","0.82 %","496,544.00"
"API","2021-05-06","369","371","358","359","-2.18 %","433,473.00"
"API","2021-05-09","365","365","346","349","-2.79 %","326,754.00"
"API","2021-05-10","346","355","346","350","0.29 %","226,662.00"
"API","2021-05-11","358","358","349","353","0.86 %","577,295.00"
"API","2021-05-12","300","315","300","314","6.08 %","477,795.00"
"API","2021-05-13","318","320","311","313","-0.32 %","234,461.00"
"API","2021-05-16","315","315","307","309","-1.28 %","240,542.00"
"API","2021-05-17","312","317","307","315","1.94 %","290,584.00"
"API","2021-05-18","330","342","316","340","7.94 %","472,440.00"
"API","2021-05-19","346","346","317","327","-3.82 %","364,917.00"
"API","2021-05-20","327","329","319","323","-1.22 %","232,982.00"
"API","2021-05-23","323","330","314","325","0.62 %","320,245.00"
"API","2021-05-24","330","334","323","326","0.31 %","206,417.00"
